order_id,customer_id,order_date,order_status,order_source,device_type,zip,sales_employee_id,comment
114749,78037,2013-09-08,delivered,direct,desktop,42420,EMP0180,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
114752,26107,2013-09-05,delivered,paid_search,mobile,43724,EMP0173,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114753,29288,2013-09-07,delivered,email_campaign,desktop,44851,EMP0051,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114755,24132,2013-09-04,delivered,email_campaign,tablet,45069,EMP0086,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114756,34918,2013-09-05,delivered,social_media,mobile,46123,EMP0160,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114757,34096,2013-09-04,delivered,social_media,desktop,46818,EMP0002,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114758,78321,2013-09-06,delivered,social_media,mobile,47630,EMP0017,Khách hàng đánh giá mức độ hài lòng ở mức khá.
114759,29664,2013-09-05,delivered,paid_search,mobile,48059,EMP0023,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114761,115363,2013-09-06,delivered,social_media,tablet,53035,EMP0172,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114764,106427,2013-09-05,paid,organic_search,desktop,54868,EMP0046,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114766,91657,2013-09-08,delivered,organic_search,mobile,58501,EMP0140,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
114770,97264,2013-09-05,delivered,email_campaign,tablet,65809,EMP0054,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
114771,86380,2013-09-06,delivered,social_media,tablet,66604,EMP0013,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
114772,99996,2013-09-06,delivered,email_campaign,mobile,70058,EMP0196,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
114774,127964,2013-09-05,delivered,referral,desktop,76657,EMP0071,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114775,131938,2013-09-07,delivered,direct,mobile,77041,EMP0194,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114776,128614,2013-09-07,delivered,organic_search,mobile,77449,EMP0015,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114777,128711,2013-09-08,created,direct,desktop,77478,EMP0062,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
114779,130103,2013-09-07,delivered,social_media,desktop,78407,EMP0152,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114780,130324,2013-09-06,cancelled,social_media,mobile,78550,EMP0070,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114782,130625,2013-09-08,delivered,referral,desktop,78626,EMP0189,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114783,131301,2013-09-08,delivered,referral,tablet,78744,EMP0071,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114784,107203,2013-09-05,returned,direct,mobile,80112,EMP0200,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114785,87252,2013-09-07,delivered,organic_search,desktop,82501,EMP0131,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114786,145216,2013-09-08,delivered,email_campaign,desktop,87114,EMP0157,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114787,152063,2013-09-07,delivered,organic_search,tablet,89117,EMP0021,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114789,139780,2013-09-05,returned,paid_search,mobile,90240,EMP0054,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
114790,140027,2013-09-08,delivered,social_media,mobile,90603,EMP0134,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114791,140816,2013-09-05,delivered,direct,desktop,91423,EMP0121,Khách hàng mong muốn nhân viên tư vấn chi tiết hơn.
114793,138155,2013-09-04,delivered,paid_search,mobile,92054,EMP0011,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114794,138273,2013-09-04,delivered,paid_search,mobile,92084,EMP0198,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
114795,138739,2013-09-07,delivered,email_campaign,desktop,92373,EMP0155,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114797,133369,2013-09-07,delivered,organic_search,mobile,94127,EMP0125,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114799,147410,2013-09-08,shipped,social_media,mobile,97302,EMP0188,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114800,147406,2013-09-04,delivered,organic_search,desktop,97302,EMP0072,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114801,148516,2013-09-07,paid,social_media,mobile,98022,EMP0109,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
114802,148559,2013-09-08,delivered,referral,desktop,98030,EMP0027,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114803,148821,2013-09-08,returned,paid_search,mobile,98115,EMP0160,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
114804,149581,2013-09-05,delivered,social_media,desktop,98373,EMP0093,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114806,149877,2013-09-08,delivered,social_media,mobile,98509,EMP0033,Cần cải thiện tốc độ hỗ trợ vào giờ cao điểm.
114807,150256,2013-09-04,delivered,email_campaign,mobile,98632,EMP0005,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114808,64508,2013-09-05,delivered,organic_search,desktop,20816,EMP0009,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114809,44357,2013-09-07,delivered,social_media,tablet,21403,EMP0141,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114810,107392,2013-09-06,delivered,organic_search,tablet,80308,EMP0094,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
114812,58840,2013-09-10,delivered,referral,mobile,1504,EMP0118,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114814,56215,2013-09-06,delivered,organic_search,desktop,6032,EMP0089,Khách hàng đánh giá mức độ hài lòng ở mức khá.
114815,56215,2013-09-08,delivered,paid_search,tablet,6032,EMP0134,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114817,56574,2013-09-09,cancelled,organic_search,mobile,6239,EMP0103,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
114818,56692,2013-09-08,delivered,paid_search,mobile,6281,EMP0074,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114819,56690,2013-09-10,delivered,organic_search,mobile,6281,EMP0164,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114823,57251,2013-09-08,delivered,social_media,tablet,6611,EMP0125,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114824,57249,2013-09-06,delivered,social_media,mobile,6611,EMP0178,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114825,40518,2013-09-07,delivered,social_media,mobile,7407,EMP0189,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114826,41201,2013-09-07,delivered,paid_search,desktop,7920,EMP0048,Cần cải thiện tốc độ hỗ trợ vào giờ cao điểm.
114827,42376,2013-09-09,delivered,social_media,desktop,8096,EMP0083,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114828,42478,2013-09-08,delivered,organic_search,mobile,8215,EMP0011,Khách hàng đánh giá mức độ hài lòng ở mức khá.
114829,42684,2013-09-06,delivered,paid_search,mobile,8332,EMP0145,Khách hàng phản ánh thời gian phản hồi còn chậm nhưng vấn đề đã được xử lý.
114830,42843,2013-09-06,delivered,paid_search,mobile,8527,EMP0130,Khách hàng đánh giá mức độ hài lòng ở mức khá.
114833,11810,2013-09-08,delivered,paid_search,mobile,11563,EMP0007,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114834,12402,2013-09-09,delivered,organic_search,mobile,11949,EMP0105,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114835,12442,2013-09-06,delivered,social_media,tablet,11958,EMP0057,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114836,14634,2013-09-09,delivered,organic_search,mobile,12803,EMP0031,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114837,1879,2013-09-09,returned,email_campaign,mobile,15301,EMP0121,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114838,3306,2013-09-10,delivered,email_campaign,tablet,15902,EMP0187,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114840,5075,2013-09-10,delivered,direct,desktop,16803,EMP0174,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
114841,1276,2013-09-08,delivered,social_media,mobile,16830,EMP0081,Khách hàng đánh giá mức độ hài lòng ở mức khá.
114842,3413,2013-09-10,delivered,social_media,desktop,18015,EMP0079,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114843,3530,2013-09-06,delivered,organic_search,mobile,18103,EMP0135,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114844,8142,2013-09-06,delivered,email_campaign,desktop,18435,EMP0094,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114845,5890,2013-09-06,delivered,social_media,mobile,18660,EMP0142,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114846,65210,2013-09-07,delivered,paid_search,desktop,20112,EMP0095,Khách hàng mong muốn nhân viên tư vấn chi tiết hơn.
114848,44317,2013-09-07,cancelled,direct,tablet,21237,EMP0009,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114849,67569,2013-09-06,delivered,email_campaign,mobile,23462,EMP0009,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114851,72212,2013-09-09,delivered,paid_search,mobile,24271,EMP0113,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
114852,68594,2013-09-07,delivered,referral,tablet,24503,EMP0122,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114853,37896,2013-09-08,delivered,organic_search,tablet,25143,EMP0130,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114855,50039,2013-09-07,delivered,paid_search,tablet,27258,EMP0108,Khách hàng đánh giá mức độ hài lòng ở mức khá.
114856,50234,2013-09-06,delivered,paid_search,desktop,27350,EMP0086,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
114857,50233,2013-09-10,delivered,paid_search,mobile,27350,EMP0016,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114858,51310,2013-09-09,delivered,organic_search,mobile,27986,EMP0002,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114859,52095,2013-09-06,delivered,organic_search,desktop,28542,EMP0198,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
114860,52114,2013-09-08,delivered,organic_search,mobile,28546,EMP0151,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114861,60767,2013-09-08,delivered,social_media,mobile,28681,EMP0126,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114862,60763,2013-09-06,delivered,organic_search,tablet,28681,EMP0118,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114863,60854,2013-09-10,delivered,referral,desktop,28721,EMP0156,Cần cải thiện tốc độ hỗ trợ vào giờ cao điểm.
114865,62853,2013-09-08,returned,social_media,desktop,29439,EMP0128,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
114866,62870,2013-09-09,returned,paid_search,mobile,29445,EMP0043,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114867,63007,2013-09-08,delivered,organic_search,desktop,29485,EMP0063,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114868,63007,2013-09-09,cancelled,referral,desktop,29485,EMP0125,Khách hàng phản ánh thời gian phản hồi còn chậm nhưng vấn đề đã được xử lý.
114869,63240,2013-09-09,delivered,organic_search,desktop,29577,EMP0145,Một số thắc mắc phải liên hệ nhiều lần mới được giải quyết.
114870,53937,2013-09-07,delivered,paid_search,desktop,30043,EMP0164,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
114871,47912,2013-09-08,delivered,organic_search,tablet,31705,EMP0019,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114873,21007,2013-09-07,delivered,organic_search,desktop,32068,EMP0133,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114874,21333,2013-09-06,delivered,social_media,desktop,32177,EMP0023,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114875,17547,2013-09-07,delivered,paid_search,tablet,33009,EMP0108,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114876,17691,2013-09-08,delivered,referral,desktop,33040,EMP0019,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114877,17691,2013-09-06,delivered,paid_search,mobile,33040,EMP0128,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
114878,17748,2013-09-08,delivered,email_campaign,tablet,33062,EMP0129,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
114879,17748,2013-09-09,delivered,referral,mobile,33062,EMP0155,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114880,17757,2013-09-09,delivered,referral,tablet,33064,EMP0043,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114881,17773,2013-09-10,delivered,paid_search,tablet,33067,EMP0025,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114883,20758,2013-09-09,delivered,direct,mobile,33186,EMP0182,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114887,19520,2013-09-09,delivered,referral,tablet,33913,EMP0006,Khách hàng đánh giá mức độ hài lòng ở mức khá.
114889,23149,2013-09-10,returned,organic_search,desktop,34787,EMP0081,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114890,71800,2013-09-10,delivered,paid_search,desktop,35768,EMP0076,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114891,52509,2013-09-09,delivered,referral,tablet,35901,EMP0025,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114892,52750,2013-09-06,delivered,paid_search,mobile,36048,EMP0119,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
114893,72937,2013-09-07,delivered,social_media,mobile,37066,EMP0122,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114894,72934,2013-09-07,delivered,organic_search,desktop,37066,EMP0174,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114895,73897,2013-09-06,delivered,direct,mobile,37421,EMP0103,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114896,73896,2013-09-06,delivered,direct,mobile,37421,EMP0059,Một số thắc mắc phải liên hệ nhiều lần mới được giải quyết.
114897,74075,2013-09-09,delivered,paid_search,mobile,37691,EMP0119,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
114898,74220,2013-09-08,returned,organic_search,desktop,37748,EMP0055,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114899,74306,2013-09-09,delivered,social_media,mobile,37774,EMP0152,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114901,75693,2013-09-09,delivered,paid_search,desktop,38301,EMP0075,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114902,75708,2013-09-09,delivered,paid_search,desktop,38305,EMP0152,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114903,75955,2013-09-10,returned,social_media,tablet,38382,EMP0131,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114904,47515,2013-09-07,delivered,organic_search,tablet,39834,EMP0168,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114905,45563,2013-09-08,delivered,paid_search,tablet,40047,EMP0148,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114906,46067,2013-09-07,delivered,social_media,mobile,40504,EMP0087,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
114907,69482,2013-09-06,delivered,organic_search,desktop,41559,EMP0197,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114908,46461,2013-09-07,returned,paid_search,desktop,42718,EMP0124,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114909,25426,2013-09-07,delivered,social_media,tablet,43004,EMP0077,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114911,25666,2013-09-06,returned,social_media,mobile,43102,EMP0198,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114913,25914,2013-09-07,delivered,paid_search,mobile,43214,EMP0194,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114914,25948,2013-09-09,delivered,organic_search,desktop,43222,EMP0093,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114915,27609,2013-09-07,delivered,direct,mobile,43832,EMP0197,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114916,27611,2013-09-08,returned,referral,desktop,43832,EMP0079,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114917,28432,2013-09-08,delivered,social_media,mobile,44314,EMP0008,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114918,28937,2013-09-10,returned,social_media,desktop,44662,EMP0098,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
114920,23989,2013-09-07,delivered,organic_search,tablet,45005,EMP0117,Khách hàng phản ánh thời gian phản hồi còn chậm nhưng vấn đề đã được xử lý.
114921,24042,2013-09-07,delivered,social_media,mobile,45040,EMP0055,Khách hàng phản ánh thời gian phản hồi còn chậm nhưng vấn đề đã được xử lý.
114922,24459,2013-09-09,delivered,direct,desktop,45331,EMP0037,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114924,26671,2013-09-10,delivered,social_media,desktop,45669,EMP0090,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114925,35618,2013-09-09,delivered,paid_search,mobile,46561,EMP0200,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
114926,34494,2013-09-09,shipped,paid_search,mobile,47345,EMP0014,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
114928,30037,2013-09-08,delivered,paid_search,desktop,48167,EMP0176,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114929,30073,2013-09-09,delivered,social_media,desktop,48178,EMP0089,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114930,30406,2013-09-06,delivered,social_media,mobile,48315,EMP0067,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114933,30980,2013-09-06,delivered,organic_search,mobile,48601,EMP0160,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114934,30982,2013-09-06,delivered,social_media,mobile,48601,EMP0164,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114935,30988,2013-09-09,delivered,referral,tablet,48603,EMP0133,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
114937,31448,2013-09-10,delivered,email_campaign,mobile,48770,EMP0079,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114939,31543,2013-09-08,delivered,direct,mobile,48827,EMP0122,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114940,33612,2013-09-10,delivered,organic_search,desktop,49022,EMP0018,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114941,33612,2013-09-10,delivered,social_media,tablet,49022,EMP0011,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114942,33719,2013-09-10,delivered,referral,mobile,49111,EMP0074,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114943,33750,2013-09-07,delivered,email_campaign,desktop,49120,EMP0132,Khách hàng mong muốn nhân viên tư vấn chi tiết hơn.
114944,32553,2013-09-10,delivered,organic_search,mobile,49333,EMP0126,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
114945,32662,2013-09-07,delivered,social_media,mobile,49406,EMP0148,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114946,85104,2013-09-09,returned,email_campaign,desktop,50320,EMP0133,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114947,112156,2013-09-06,delivered,paid_search,mobile,52302,EMP0191,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
114948,114217,2013-09-09,delivered,social_media,desktop,53181,EMP0182,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114949,114229,2013-09-07,paid,direct,mobile,53185,EMP0193,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
114950,114245,2013-09-10,delivered,paid_search,mobile,53402,EMP0110,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
114951,103337,2013-09-10,delivered,organic_search,desktop,55337,EMP0141,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
114954,89728,2013-09-09,delivered,organic_search,mobile,57103,EMP0073,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114955,90217,2013-09-09,delivered,organic_search,mobile,57401,EMP0003,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114957,91861,2013-09-08,delivered,paid_search,tablet,58622,EMP0002,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114960,117477,2013-09-06,delivered,referral,mobile,60010,EMP0140,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114961,117541,2013-09-10,delivered,social_media,mobile,60030,EMP0088,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114962,117577,2013-09-06,delivered,social_media,mobile,60041,EMP0056,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
114963,117672,2013-09-06,delivered,direct,tablet,60068,EMP0058,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
114964,117721,2013-09-10,delivered,direct,desktop,60081,EMP0180,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114965,118234,2013-09-08,delivered,social_media,mobile,60410,EMP0143,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114966,118350,2013-09-06,delivered,organic_search,desktop,60439,EMP0001,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114967,119241,2013-09-09,delivered,paid_search,desktop,60643,EMP0200,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
114968,122361,2013-09-07,delivered,social_media,desktop,62298,EMP0113,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114969,120421,2013-09-09,delivered,paid_search,desktop,62522,EMP0071,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
114970,120734,2013-09-09,delivered,organic_search,mobile,62656,EMP0102,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
114971,109560,2013-09-06,cancelled,social_media,desktop,63005,EMP0045,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
114972,109561,2013-09-06,delivered,social_media,tablet,63005,EMP0144,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
114973,109625,2013-09-06,delivered,email_campaign,tablet,63025,EMP0123,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
114974,109628,2013-09-07,delivered,referral,desktop,63026,EMP0017,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
114975,109678,2013-09-07,delivered,referral,desktop,63040,EMP0030,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
114976,109690,2013-09-10,delivered,referral,mobile,63043,EMP0037,Khách hàng đánh giá mức độ hài lòng ở mức khá.
114977,109829,2013-09-06,delivered,email_campaign,desktop,63090,EMP0018,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
114978,97246,2013-09-10,delivered,social_media,desktop,65804,EMP0011,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
114980,85766,2013-09-06,delivered,social_media,desktop,66067,EMP0060,Khách hàng mong muốn nhân viên tư vấn chi tiết hơn.
114982,86174,2013-09-07,cancelled,paid_search,tablet,66502,EMP0187,Cần cải thiện tốc độ hỗ trợ vào giờ cao điểm.
114983,100960,2013-09-07,delivered,organic_search,mobile,70605,EMP0198,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114984,101821,2013-09-07,delivered,email_campaign,desktop,71082,EMP0154,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
114986,79698,2013-09-06,shipped,organic_search,mobile,72120,EMP0080,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
114988,80810,2013-09-10,delivered,referral,mobile,72834,EMP0038,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
114989,124324,2013-09-09,delivered,organic_search,mobile,75023,EMP0137,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
